x,y,log_mass,chi2
-1.1360478900117708,-0.02550102454451652,12.450114156533,1.0238205542785248
0.5868284962520988,-0.3557201749499605,13.277541206857878,1.1029967000557415
-11.479039256870214,-6.686495562008263,13.842559297476276,1.0665239499370187
-37.92053869859686,-26.477103345792468,12.308228174960522,1.0705392272575978
18.874551317529995,34.20651683041334,12.534948280307308,1.0023163865670817
-2.4470267705880127,0.8345982156841707,13.292246832524102,1.0336248376670498
23.187054919615182,-18.653207471690134,12.797075594887586,1.120402276406136
-26.859038695052064,-9.088029459034686,12.745034670595667,1.074074575279092
-19.037197889814877,45.930583547010635,11.441483758017437,1.031257301211682
0.2545462826440222,-0.4412516913996876,14.511186480067764,1.035735600069478
8.410317809034403,12.42678796711193,13.00400884737337,0.9923322752947418
-1.0038957650759968,-0.8446242380420792,13.312057619181246,1.0524022427203994
-1.42182793877947,3.279372381679112,13.058978189241493,0.9985623754868391
-2.598534399688156,-4.193186334518501,14.826106897607243,1.1798914945206131
-33.78466366473729,-5.334154369413936,13.135668105873206,0.9912842431993822
-0.6055813779979724,23.63386325231358,12.88909522154215,1.0831052649007535
-1.8740442123048642,0.2558927067978192,13.196244119620028,1.0268112593562557
-21.449174440320917,-13.826495579902462,12.361375066325035,1.080948760646519
8.660310619879464,14.319176354087134,11.079584973884852,0.9590833206471051
0.398894391531362,-1.0079640389069986,13.373370096385168,1.1758243664274297
-20.226845147956745,-17.915611254252813,10.772522290321236,0.9711667893965168
1.9947207444901107,-0.4668454458315918,14.964855555652072,1.0032229845496308
33.97940503305069,-17.56173307720769,13.42897575973102,1.0344195593533803
-30.47813297563669,-24.13940777493877,11.900430019028308,1.0585570290807111
-0.7731376834163154,-0.08766846403709892,14.426361044315305,1.0125482646347934
-1.98122140551614,0.6516808797689271,14.447465261509214,1.0549357689517027
45.45827907925813,6.206283634852341,12.67930316522214,0.9966479775898429
37.704996720339956,12.538273756409438,12.562102737131838,1.1294599834716554
25.814938361257443,-40.66332398428003,12.719045582189535,0.989474537072507
3.1988487966628414,-0.029481557186639196,13.190672914681548,1.0449492568988978
1.6697876169880328,-12.94918162567261,13.470656717977084,1.0078986700010875
0.6641285506709829,-0.7972246909045606,13.002993629009724,1.0256813921486858
-11.464082420554494,-7.535867448350018,13.802245958679956,1.0262244646200556
2.6440257420318227,3.388908797733437,13.793087070434245,1.0083327443532153
-1.929501780756353,0.6050408489385921,13.476596812591996,1.151861839829731
-30.81042393210899,23.799601892155827,11.897548231558398,1.0056598191415602
-7.945278651910512,-33.20938950995643,11.387601605297524,0.9954343929487293
-9.154713474149682,44.63273946876021,12.064044510427568,1.015036440309495
-4.824479722727323,-0.03214945933896961,13.309662707906146,1.09768112617123
0.22662118818969912,0.6367569921806243,14.091346140262576,1.0385157605092916
2.197660911373789,12.246827555663895,12.700827724890855,1.0578300900933977
-27.996418468578096,34.31929494888429,13.473090299121264,0.9775476360451434
5.280658276454811,14.070183125040609,13.918926322510234,1.0347188975586517
-0.5935362730604048,-0.738437003692585,12.66165636935612,1.027778838533602
-17.918011346419686,-12.55401605416733,10.692124133704725,1.0419970369268798
38.64931636885426,-5.656602954947406,13.258751428921313,1.0052780397685848
1.7443762310688047,-0.46040566939265315,14.108489567939424,1.0086419639875883
0.16356118838532785,0.5664082789667388,11.634992045356253,1.1373053734694614
1.2411267452641448,0.9233201845227927,13.876894919898142,0.9967248546371273
13.466097053619743,21.042680803020218,12.728640891284579,1.1228421097628325
0.6921471915381655,-28.18650959862647,12.196665462165724,1.0613512547607928
-38.287362106166285,6.795441308739958,13.88228449870097,1.0630859254151772
-0.5106191020274937,-0.7401185054887089,13.776019898996974,1.0464913946104277
12.864028057556322,-4.760821931294735,14.134047435066458,1.2023543983565372
-9.46017148504564,12.63451094468278,11.725840652860695,1.1553320171745594
-19.1851071742575,-15.601036392025911,12.634576323158624,1.0109165154027315
-2.016954341625276,-0.7160656550149007,13.077655826539937,0.9178069783681696
9.823792181219824,0.8398722182411447,13.619517631468362,1.0407936386377588
-5.534547009710205,4.284353702366245,13.806232986781229,0.9787339882951933
31.11426581085685,4.044744788698408,11.90705430802569,1.2025752421159108
-39.49694200939315,-13.30869645900544,12.54768062676693,1.03978530906512
1.8608755182733299,0.07758558562912987,14.34520761725081,1.1553553136363461
3.1152608147984187,-0.784432307108648,11.525661141953842,1.0338443304155052
-0.5289872994684354,-0.8415338299287465,11.563449979146792,1.023453788396076
-1.2183587182835438,1.2683766008838324,14.506910434241485,1.1196913782147682
-22.965714502642587,19.565356575285136,12.732983707838759,1.0738745935186869
48.482578708084,4.457958320771592,13.61059495393195,1.0094688700050132
-38.00800107905058,-17.706407490942144,13.044850321184363,1.1047227268164825
-2.1406142327034767,-3.8843870811117265,12.544977171605266,0.9808153890245008
-0.6990945230129223,-1.9299985138432922,13.506208086537844,1.096543382889626
-0.03186488200066736,-0.05377353174667876,12.839496363767598,1.0685877033896856
-9.726448967577262,-22.00825222229927,11.28893581902122,0.9106679059513625
-46.19297552396553,-9.442614300312936,13.535921226589936,1.2374986051698473
-21.996272073414307,24.55695809148588,12.842047526203965,1.0049858845418522
0.40567215497226405,0.407941119974077,13.819462676036085,1.0171151837301147
44.595396532999736,2.8322958814374277,12.89337748238592,1.0407514880976734
34.02925544575152,-2.2798566954784762,12.447659489936898,1.1217907159415692
-12.29864914171241,7.110592361767017,11.237973087923976,1.5001052322634734
1.174008686125671,0.8329862483009921,15.48845505763327,1.1141213850886005
-0.7143094580309338,-0.7264769709900198,12.02846427647008,1.073853869621304
-2.085552658022882,0.09849922466974788,11.46743555281096,1.0438657832871716
